,MH
21340,-0.29959601
21621,-0.63999999
21977,-0.11882000000000001
22045,-0.37133199
22453,-0.5
22591,-0.81
22642,-0.80000001
22719,0.117772
23560,-0.143066
23596,-0.31576699
23607,-0.75999999
24024,0.19127101
24058,-1.12
24146,-0.28999999
24169,-1.45866
24465,0.0063455701000000005
24711,0.126707
25253,-0.23650900000000002
25396,-0.25714499
25467,-0.54000002
25700,-0.17865699999999998
25834,-0.031894099
26263,-0.41051701
26319,-0.44
26674,-0.044675499
26894,-0.57626301
27060,0.13244601
27895,-0.17199101
28373,0.12595699999999999
28521,-0.70999998
29019,-0.64999998
29096,-0.43000901
29531,-0.34541199
29612,-0.77999997
29707,0.013277200000000001
29741,-0.727377
29894,0.06500600299999999
30267,-0.029580099999999998
30373,0.25479299
31738,-0.09000000400000001
32314,-0.47
32929,0.325762
33249,-0.19322699
33852,-0.00535738
33856,-0.128465
33892,-0.196421
34331,-0.21654201
34540,-0.26701199999999997
34546,-0.044864099000000005
34721,0.072560199
34741,-0.397955
35351,-0.69999999
35809,0.153338
37161,-1.01
37543,-1.7
37768,-0.44999999
38026,-0.232602
38232,-0.12173599999999998
39072,-0.21730500000000003
39199,-0.79000002
39296,0.13578799
39707,-1.0599999
40839,0.32643399
41321,-0.37784699
42974,0.024580599999999998
43996,-0.55000001
44840,-0.476116
45043,-0.51999998
45590,-0.57999998
45813,-0.33000001
46185,-1.1
47256,-0.41077301
47636,0.118845
49161,-0.136934
49275,-0.028416000000000004
49375,-0.41
49483,-0.30000001
49827,-1.14
49884,0.27236801
49985,-0.212657
50615,-0.34571201
50920,-1.11
51071,0.18000001
51101,-0.44739699
51518,-0.12032000000000001
51531,-0.47656301
51704,-0.44
51771,-0.08592390300000001
51944,-0.24873499999999998
51952,0.33912501
52151,-0.272127
52174,0.29276499
52576,-0.213184
53160,-0.26014
53214,-0.062722199
53368,-0.53292501
53760,-0.298338
53942,-0.07729420099999999
53980,-0.51999998
54387,-0.34305099
55635,-0.80000001
56367,-0.58999997
56689,-0.63
57516,-0.32879001
57580,-0.13531500000000002
58616,-0.41
58813,-0.045325900999999995
59581,0.09113139699999999
59749,0.095937602
60032,-0.35537499
60291,0.23
60661,-0.234404
60666,0.037730400000000004
60737,0.346937
61022,-0.99000001
61210,-0.16533499999999998
61211,0.094239697
61291,-0.41
61304,-0.200262
61307,-0.152496
61390,-0.43749201
61656,-0.206646
61746,-0.086383
61823,-0.69
61979,0.00163513
62537,0.012801499999999999
62605,-0.58433503
62796,-0.28999999
62899,-0.44
62921,-0.58147901
62925,0.20353501
63154,-0.79000002
63883,0.31389001
64192,-0.38
64223,0.065595403
64225,-0.12973499
64617,0.08529689900000001
64919,-0.23147599
65676,-0.75999999
65704,-0.55897599
66214,-0.31161001
66244,0.219612
66538,-0.100641
66648,-0.038262597999999995
66649,-0.09758370400000001
66909,0.178608
67234,-0.90946901
67280,0.000442202
67624,-0.17260601
67723,-0.31135499
67804,0.128581
68010,-0.52049798
68205,-0.42763901
68409,0.238934
68608,-0.33531401
68839,0.012423100000000001
68895,-0.56
69003,-0.35823399
69018,-0.16493601
69167,-0.24958999
69258,-0.260432
69289,-0.81603301
69405,-0.44999999
69533,-1.26
69589,-0.46198699
70241,-0.442213
70504,0.17100801
70568,-0.55000001
70656,-0.36570199999999997
70692,0.17407
70762,-0.81999999
71230,-0.410606
71423,0.22331101
71471,-0.38929600000000003
71831,0.24954601
71928,-1.21
71977,-0.044672299000000006
72090,-0.39444
72276,-0.30241701
72784,-0.241006
73305,-0.35506201
73709,-0.0326594
74040,-0.059014499000000005
74228,-0.49927199
74846,-0.48982999
75296,-0.56
75462,-0.23764699999999997
75464,-0.102526
75663,0.118237
76004,0.08794260000000001
76882,-0.70999998
77173,-0.69
77673,-0.28999999
78019,-1.0570198999999998
78060,-0.110497
78222,-1.585
78391,0.12665799
78599,-0.088503703
78646,-0.29962599
79031,-0.228607
79293,-0.33537799
79627,0.127884
80377,-0.176429
80389,-0.14846700000000002
80402,-0.23790599
80403,-0.50999999
80433,-0.293129
80766,-0.42103001
80843,-0.10130499999999999
81157,-0.177488
81195,-0.44375801
81567,0.355858
81571,-0.016502701
81721,-0.17503899
81777,-0.169047
81968,-0.35888001
82160,0.20028999
82661,0.079925202
83060,0.22
83225,-0.09116519999999999
83483,-0.41927001
83492,-0.32024699
83514,0.26622501
83685,-1.0483201
83782,-0.28932801
84196,-0.031996701
84197,0.34894201
84593,0.26151699
84732,-0.51447302
84845,-0.63415998
84929,-0.67000002
84986,-0.38227999
85004,-0.30000001
85014,-1.87598
85166,0.41916400000000004
85283,0.027409199999999998
85439,0.13551401
85454,-0.77499998
85462,-0.61500001
85571,-0.53021997
85746,-0.75999999
85760,0.027205700000000003
85839,-0.27779201
85852,-0.38614601
86649,-0.269898
86686,-0.050196301
371,0.0478273
495,-0.79000002
502,-0.37546501
549,-0.478991
564,-0.40670100000000003
940,-0.33535099
1019,0.21317199999999997
1146,-0.30974099
1805,-0.44442299
1808,-0.937931
1957,-0.0579836
2257,-0.37172499
2378,-0.22360300000000002
2514,-0.19217599999999999
2692,0.0035471199
2870,0.054868899000000006
3554,-0.323008
3556,0.20175
3667,-0.255523
3672,-0.39374399
4293,-0.10465899999999999
4304,0.0078905299
4449,0.066961698
4754,-0.83999997
4957,0.283263
5081,0.016381200000000002
5247,-0.419213
5634,0.37308699
5849,-0.222241
6159,-0.188519
6213,-0.13995101
6356,-0.39612499
6394,-0.56
6421,-0.071221098
6454,0.029999999
7330,-0.45201001
7662,-0.18268199
7989,0.032089502
7999,-0.00076404802
8057,-0.46374899
8202,-0.33819899
8209,0.17226601
8265,-0.434854
8412,-0.182403
8501,-0.27151299
8599,-0.49917999
8631,-0.194859
8728,-0.20652799
9315,0.32597801
9413,-1.30793
9414,-0.20721199999999998
9522,0.18764301
9947,-0.17021801
9961,-0.38685
10436,-0.056066599
11555,-0.31999999
11989,-0.61129099
12458,0.1322
12646,-0.37090701
12809,-0.150232
12925,0.11403699999999999
13242,-0.483347
13438,-0.111267
13514,-0.00235477
13642,-0.66685998
13661,0.067525402
13665,0.25943899
13818,0.135967
13881,-0.55004102
13927,-0.42076199999999997
14078,-0.211365
14093,-0.0082443003
15703,-0.80000001
15793,-0.47481501
16236,0.226023
16250,-0.054490302000000004
16252,0.034100998
16419,0.09000000400000001
17247,0.22
17514,-0.07823479900000001
17567,-0.098678701
17758,-0.349563
17877,-0.20999999
18017,-0.63370001
18163,0.140071
19353,-0.43726000000000004
19356,-0.07056900099999999
19975,-0.126908
20387,0.179309
20834,-0.54917997
20877,-2.17377
21052,0.0073641599
21153,-0.02
21218,-0.28931901
21517,-0.51674098
21826,0.067090802
22023,-0.04566130000000001
22187,-1.0599999
22250,0.14213701
22443,-0.41729799
22644,-0.116944
22656,-1.25132
22663,0.22000999999999998
22952,-1.02
23086,-0.18026199999999998
24497,0.06006990000000001
24501,-0.627841
25309,-0.45390999
25326,0.06404080200000001
25330,-0.47060701
25549,0.083638698
25551,0.35293201
25580,-0.47999999
25913,-0.77999997
25932,-0.85000002
26374,0.0181753
27258,-0.42394899999999996
27797,-0.38201901
28047,0.073225901
28049,-0.81999999
28293,-0.0599952
29247,0.090032302
29382,-0.420192
29650,0.032140002
30513,-0.35511699
30568,-0.12
30586,-0.014957499999999999
30838,-0.33403701
31047,-0.37018099
31157,-0.526452
31338,-0.49000001
31923,-0.12
31948,-0.37150401
32404,-0.050000000999999995
32504,-0.33227801
32809,-0.22304299
33018,0.166795
33063,-0.027619599999999998
33158,-0.10811199999999999
33219,0.0553049
33634,-0.25191301
33787,-0.24015999999999998
34077,-0.48903900000000006
34595,-0.038815901
35076,-0.28930500000000003
35702,-0.22
35717,-0.11883599999999998
35855,-0.211722
36462,-0.041477699
36634,-0.40000001
36861,0.167955
36917,0.36206099
37059,0.11610999999999999
37187,-0.99000001
37274,0.150749
37333,-0.042875499000000004
37385,-0.09000000400000001
38540,0.086760901
38854,0.047611699
38857,0.070339702
39551,-0.37196401
39751,-0.34818399
40819,-0.20434099
41114,-0.30452001
41321,0.28823200000000004
41489,0.105091
41908,-0.34242100000000003
42362,-0.11698399999999999
42593,0.13684399
42629,-0.94
42716,-0.25837401
43410,0.20672899
43724,-0.31127101
43930,-0.31137899
44186,-0.27233201
44376,0.012248
44510,0.040150099
44673,-0.11578499999999999
44880,0.032858498
45017,0.31490999
45273,0.34862
45438,-0.186121
46194,0.094316401
46778,-0.5
47399,-0.54057199
47442,-0.30000001
47551,-0.49978799
47592,0.220415
48396,-0.088346303
48712,-0.28060001
48737,-0.048320497999999996
48807,-0.28
48813,-0.52774101
48820,0.16
48822,-0.51887602
48959,0.23994000000000001
48964,0.26194301
49157,-0.35122901
49167,0.0979826
49419,-0.218033
49428,0.0898147
49791,-1.1
49827,-0.035120498
50364,-0.38898501
50505,-0.34777001
50654,-0.041147001
50801,-0.349686
50806,0.11938
51222,0.05686530099999999
51270,0.200836
51432,-0.70999998
51671,-0.32221401
51787,-0.81999999
51798,0.0089978101
51984,0.056957497999999995
52031,-0.36933699
52352,0.041634198
52660,-0.37633899
52809,-0.047618899000000006
53651,-0.46858901
54063,0.177268
54533,-0.198467
54862,0.022965400000000004
55177,-0.00214738
55372,-0.44999999
55383,0.063951701
56021,-0.21990500000000002
56171,-0.21525999999999998
56262,0.25
56286,0.061870199
56386,-0.51893198
56394,-0.25
57094,-0.238525
57307,-0.0055696801
57379,-0.47568199
57455,-0.49000001
57798,0.112669
57822,-0.33266801
57846,-0.084004
58248,-0.54283899
58995,-0.43624201
59035,-0.57198501
59066,-0.38006201
59194,-0.09326460199999999
59206,-0.41104001
59615,-0.63508397
59814,-0.56
59879,0.115627
59886,0.46255401
59888,-0.12983701
59911,0.24615
59973,-0.56140399
60000,0.023994399
60172,-0.33771801
60377,-0.72000003
60500,-0.17998999
60515,-0.59403598
60688,-0.152749
61114,-0.30150899
61120,0.35064599
61318,-0.29984099
61360,-0.027001999
61365,-0.184498
61404,0.153376
61511,-0.19228299999999998
61591,-0.55281198
61928,-0.28
61955,-0.055256899000000005
61993,-0.244194
62607,0.0071733701
62635,-0.058433902
62840,-0.30123901
63234,0.290169
64011,-0.0857125
64415,-0.081253603
64572,-0.109492
65029,-0.49000001
65104,0.34800199
65501,-0.46835899
65760,-0.40975499
66000,-0.89999998
66145,-0.52018201
66158,-0.26330701
66379,0.0079563595
66471,-0.252579
66622,-0.37904301
67029,-0.24763501
67285,-0.74497998
67331,-1.02
67568,-0.52076
68006,-0.51362097
68395,-0.49000001
68449,-0.82999998
68798,0.166012
68800,-0.275022
69284,-0.30000001
69354,-0.85351503
69585,-0.16492701
70308,0.424541
70329,-0.65197998
70367,-0.0184447
70519,-0.196678
70691,0.042296201
70784,-0.61000001
71311,-0.35892999
71507,-0.31148401
71520,0.0932298
71562,0.045724198
71821,-0.202061
72014,-1.29
72088,-0.232348
72221,-0.94999999
72418,-0.19921599
73074,-0.165902
73384,-0.38700101
73493,-0.35575399
73537,-1.3200001000000001
73686,0.40763101
74315,-0.167528
74579,-0.142378
75670,-0.103716
75746,-0.38451201
76409,0.32313299
76552,0.12
76735,-0.157967
77239,-0.160909
77320,-1.1
77586,-0.154843
77653,-0.285577
78405,0.0119674
78744,-1.5842201
79050,-0.75999999
79699,-0.32911101
79774,-0.81999999
79825,-0.54464698
79885,0.123276
80338,0.19993699999999998
80542,-0.070838802
81347,-0.30663699
81365,-0.23999999
81411,-0.50581598
81760,-0.17
82049,-0.47487199
82236,-0.308577
82688,-0.31
82978,-0.5
83283,-0.38
83793,0.068198197
84034,-0.78500003
84738,0.16310801
84880,0.09933389699999999
85156,-0.33040601
85292,-0.24760801
85537,0.28644401
85538,-0.75999999
85542,0.40993401
1240,0.096426703
1436,-0.45500001
1468,0.07281850299999999
1821,0.190874
2038,-0.20876101
2106,-0.36190999
2185,0.062613301
2915,-0.25999999
4459,-0.38999999
4721,0.184635
5127,0.0580354
6344,-0.23755901
7116,-1.27
7449,0.042242799000000004
7454,-0.2
10077,0.39480799
10285,-0.44999999
10612,0.24844299
10795,0.17372601
11376,-0.33956799
11727,0.10537300000000001
11880,0.25
12394,-0.47
12549,-0.039999999
12720,-0.13
12890,-0.43772700000000003
12910,-0.0596443
13396,-0.34
13440,-1.1
13802,-0.163381
18560,-0.46000001
19569,-1.08
19787,-0.79000002
20517,-0.50999999
21328,-0.28999999
21833,-0.18000001
24070,-0.49000001
24261,0.0099999998
25161,-0.07
25843,-0.47999999
26032,-0.29700699
27106,-0.11
27556,-0.410391
27726,-0.40000001
28396,-0.19676
28435,-0.31999999
29692,-0.87
29924,-0.72000003
31557,-0.25999999
32866,-0.33391801
33001,-0.13
33077,-0.57999998
33769,-0.71238899
33804,-0.12
34087,0.16012999
34509,0.073921897
35185,-0.10230800000000001
35332,-1.01
35389,-1.7167
35524,0.043626301
35704,-0.47999999
35807,0.08574850099999999
37727,-0.068769202
37831,-0.007321250200000001
38015,-0.34999999
38127,0.057921398
38747,-0.39049
38751,-0.47141099
38928,-0.46000001
39129,0.34999999
39141,0.084305301
39269,-0.74494201
39969,0.23234499999999997
40376,0.5
40428,-1.28
40593,-0.112321
40689,-0.422663
40802,-0.142799
41103,-0.26335499
41216,0.0109664
41305,-0.02
41400,-0.44
41480,-0.039999999
41692,-0.86000001
41963,0.082332402
42328,-0.44039801
42651,-0.20999999
42837,-0.018557999
42887,-0.56
42907,-0.148524
43013,0.029394998999999998
43048,-0.288192
43053,-0.029999999
43147,-0.289132
43423,-0.99707699
43441,-0.008055750300000001
43807,-0.344598
44258,-0.22304200000000002
44259,-0.27500001
44264,-0.26027599
44266,-0.55946499
44318,-0.42809001
44507,-1.12
44730,-0.59856403
44844,0.0037398301
45049,0.37266701
45252,0.068084702
45540,-0.33204901
45745,0.116396
45778,0.0
45926,-0.23
46560,-0.11633199999999999
46596,0.069424897
46791,0.00325216
47241,-0.88883501
47361,-0.86000001
47367,-0.25999999
47382,-0.236031
47983,0.37678099
48195,-0.32687601
48332,-0.27106199
48352,-0.159181
48505,0.0
48546,-0.41217399
48618,-0.31999999
48705,-0.93000001
48738,0.23318000000000003
48741,0.027117001
48753,0.266866
48914,-0.51999998
49009,-0.244754
49010,0.49253601
49192,-0.26753699999999997
49226,-0.33000001
49596,0.31080201
49945,-0.60000002
50075,-1.7526799
50149,-0.30207199
50534,-0.42142299
50535,0.164161
50614,-0.240706
50910,-0.018041801
50932,-0.48139
51393,-0.27000001
51394,-0.34
51649,-0.12193299999999999
52173,0.147827
52278,0.129388
52560,0.24856999999999999
52659,-1.2535100000000001
52812,0.079999998
53296,-0.274748
53306,-0.02
53596,-0.52999997
53938,-0.17687701
54027,-0.69999999
54445,-0.37100899
54606,-0.34
54617,-0.28
54794,-0.56999999
54867,-0.22408699999999998
54888,-0.00352235
55011,0.02
55155,-0.07811159599999999
55495,-0.0458076
55742,-0.78240299
55743,-0.933882
55898,-0.42883000000000004
56285,-0.266096
56286,0.25
56290,-0.27720299
56302,-0.11234300000000001
56710,-0.19
56736,-0.30881801
56903,-0.47442099
57275,-0.18000001
57484,-0.80000001
57558,-0.262705
57603,-0.33617499
57769,-0.45912600000000003
57977,-0.12750199
58103,-0.276885
58168,-0.411542
58764,-0.5
58879,-0.162948
59480,-0.317083
59556,-0.44999999
59679,0.072139703
59745,0.0099999998
59837,-0.50988603
59907,-0.21597899
59910,0.20052899
60090,-0.057515199999999995
60091,-0.166907
60113,-0.1
60223,-0.0837337
60346,0.111546
60399,-0.28999999
60748,0.09287080199999999
60956,0.46641001
61160,-0.29147699
62117,0.15488499
62122,0.06458610299999999
62405,-0.51964098
62514,-0.35660699
63169,0.203959
63220,-0.44584301
63572,-0.37296
63578,-0.50316399
63938,0.0213245
64422,-0.56
64442,-0.48742299999999994
64628,-0.062339298
64760,0.247678
65165,-0.50777203
65763,-1.00053
65809,0.049086399
65959,-1.1799998999999999
66017,-0.30990201
66053,0.218063
66341,-0.11458499999999999
66436,-1.00692
66582,-0.99000001
66641,0.17396601
66671,-0.36021999
66770,-0.093081497
67215,-0.64673197
67219,-0.15778499999999998
67346,-0.625
67547,-0.028633401
67759,-0.55207098
68186,-0.040179598999999996
68249,-0.16813699999999998
68941,-0.50508702
68949,-0.065277502
69419,0.0115119
69655,-0.5
69824,-0.99000001
69918,0.087861501
69922,-0.25344601
70070,-0.23846199999999998
70131,-0.225595
70692,-0.64553499
71110,0.08639399699999999
71244,-0.13846999
71246,-0.29688901
71250,-0.493857
71300,-0.57999998
71440,-0.25020701
71498,-0.52005798
71507,0.04542550099999999
72250,0.25143901
72296,-0.336043
72368,-0.329575
72666,-0.43700799
73286,0.27000001
73373,-0.28823599
73699,-0.545515
73729,-0.13794599
73904,-0.309825
74530,0.160181
74551,-0.90473598
74993,-0.43007799999999996
75152,-0.33000001
75222,-0.238671
75388,0.050000000999999995
75436,-0.56
75617,0.00078862201
75911,-0.26736799
76876,0.25364199
77122,-0.105746
77622,-0.31999999
77831,-0.81
78343,-0.98000002
78526,-0.51999998
78796,0.5
78926,0.048318598
78931,0.107235
79329,-0.23961499
80088,-0.28419101
80410,-0.37
80506,-0.49362299
81705,0.023686901
82383,-0.47
82515,-0.11374300000000001
82516,-0.187066
82701,-0.39986700000000003
83241,-0.52440399
84184,-0.34634000000000004
84197,-0.23954699999999998
84203,0.099427402
84363,-0.183847
84546,-0.62375498
85922,-0.248548
86125,0.0837337
86535,0.115499
159,-0.027964201
233,-0.56
434,-0.58999997
437,-0.06968610000000001
1006,0.46000001
1222,-0.31999999
1305,-0.0044183098
1527,-0.186829
1922,-0.46412700000000007
2275,0.0701681
2670,-0.20068599
3554,0.049495599999999994
3868,-0.0824586
5416,-0.0150109
5994,-1.02
6712,-0.05140209900000001
6805,-0.58852202
7136,-0.40000001
8166,-0.075478502
8199,0.33624101
8374,-0.51999998
8822,-0.0217482
9402,-0.048212402
9798,0.170533
10939,-0.136695
11980,-0.0026090101
12030,0.19
12548,-0.20826399
13409,-0.83999997
14033,-0.38
14064,-0.18000001
14220,-0.093965299
14635,-0.42723101
15469,0.02
15649,-0.033124302
15657,0.15572201
15848,0.0534711
16220,-0.084701203
16375,-0.42500001
16554,-0.40982401
16766,-0.25
17431,0.0188215
17434,-0.56252402
19136,-0.31901999999999997
19855,-0.210392
20369,-0.47
20394,0.23043101
20728,-1.2984
21717,-0.40000001
22457,0.16441301
22458,0.181178
22742,-0.51431501
23089,-0.25281101
23246,-0.88
23783,0.0
25189,-0.49000001
25744,-0.029999999
26291,-0.2
26587,0.2
27395,-1.83
28394,-0.44
29486,-0.31
33118,0.07
33664,-0.5
33759,-0.85000002
35041,-0.93000001
35362,-1.26
36096,-0.34
36320,-0.16997699
36372,-0.89125198
37222,0.058350202000000004
37405,-1.15
37977,0.13159500000000002
38753,0.064291202
39595,-0.25
39647,-0.431328
40136,-0.12
40466,-0.40000001
41971,-0.54000002
42368,-0.34002501
42832,-0.47999999
43670,-0.38999999
43827,-0.64999998
43863,-0.75999999
44002,0.09000000400000001
44812,-0.28441399
45420,-0.13700999
45619,0.15000001
45645,0.0743801
46531,-0.27000001
47236,-0.23
48372,-0.83999997
48612,0.1
48941,-0.87
49228,-0.33000001
49998,-0.29801601
50221,0.16979
51987,-0.19203800000000001
52197,0.0072905999
52230,0.35673201
52779,0.140691
52874,-0.34999999
52935,0.21084899999999998
53420,-0.82993299
53671,-0.29971501
53672,0.356823
53747,-0.0099999998
53796,0.11899100000000001
54185,-0.545982
54188,0.012620200000000002
54281,-0.25
54365,-0.15889999
54565,-0.0048475098
54568,-0.30900201
54793,-0.91000003
54922,0.08415409900000001
54925,-0.45333299
55010,-0.25
55613,-0.69
56736,-0.040266901
56847,-0.179259
56937,-0.032825001
57838,-0.37
57964,-0.67000002
58677,-0.57999998
59549,-0.2
59638,-0.35360599
60257,-0.62
60269,-0.029600499
60295,-0.066315703
60831,-0.096430697
61261,0.0184188
61730,-0.86302298
61911,0.075022399
62274,-0.30288199
62655,-0.46218601
62944,-0.34
62988,-0.16923399
63543,-0.44
63977,-0.85538501
64198,-0.43777099
64551,-0.30635399
64650,-0.31999999
64907,-0.60000002
65170,-1.01678
65706,0.11552
66040,-0.12318299999999999
66557,-0.71351701
67234,-0.57999998
67596,-0.35540101
67647,0.202903
68228,-0.342879
68356,0.085523598
68401,-1.53986
69019,-0.30000001
69239,-0.44999999
69438,-0.62
69447,-0.44999999
70006,0.394988
70170,-0.537121
70269,-0.73000002
70588,-0.158903
70663,0.079999998
70761,-0.02
71296,-0.41524099999999997
71613,-0.52060002
71628,-1.70197
71666,-0.69921899
71795,0.113185
71797,0.14
71870,-0.409428
71976,0.019255901000000002
72121,-0.37991801
72180,-0.35499999
72299,-0.123498
72783,-0.32124799
72868,-0.06589499900000001
73139,-0.63853401
73469,-0.053874100999999994
73639,-0.13000799999999998
