,ID,Teff,logg,MH
35779,63905222,5666.0,4.32967,
35857,246879922,5964.0,4.3634701,
35893,12424260,6058.0,4.01443,
35947,246894962,5483.0,4.5254002,
36038,43450492,6294.0,4.3808599,
36132,246847188,5381.0,4.3935900000000006,
36296,12424274,4143.23,4.6512399,-0.25
36321,326105028,6462.0,3.6916800000000003,
36452,70763121,5051.0,4.60918,
36616,322518225,5815.0,4.218609799999999,
36677,326092024,6143.7998,4.3548799,0.059999999000000005
36779,12424285,5521.0,4.6877198,
36781,12424287,5603.0,4.4060001,
36797,326105047,5861.0,3.9692099,
36882,63905259,5922.0,4.531529900000001,
36892,70775467,5121.0,4.3516502,
36946,246889077,5216.0,4.6815901,
36957,246856362,6032.0,4.2905898,
36990,12424294,6090.0,4.2848001,
37117,326092035,4926.0,4.54318,
37216,246848666,6706.2998,4.5508499,-0.34999999
37283,246895009,5630.0,4.393159900000001,-0.12
37340,70785808,6174.0,4.3417301,
37349,326092045,5611.0,4.1489601,
37387,246889090,10384.0,4.3016801,
37476,43450528,6013.0,4.2812901,
37595,246880030,6164.0,4.4554901,
37714,43396064,6479.0,4.225629799999999,
37732,246895020,4968.0,4.5917902,
37868,43364144,5954.0,4.4141898,
37875,12424323,5551.0,3.85167,
38025,326092068,5069.0,4.493239900000001,
38088,246856396,6283.0,4.321700099999999,
38149,246848697,5670.5,4.1578598,0.0099999998
38156,43450554,6242.0,4.43469,
38182,322518309,6077.0,4.0434699,
38315,246856407,5828.5,4.2038398,0.11
38512,70788048,5983.0,4.230070099999999,
38598,43450566,4979.0,4.4936099,
38821,246848724,5560.7002,4.1997800000000005,-0.41
38823,246848726,6263.0,4.2199302,
38953,246889138,5841.0,3.8042199999999995,
38984,43364184,5609.0,4.0124898,
38988,246856428,5614.3999,4.3655,-0.95999998
39071,322518364,6355.0,4.327429799999999,
39168,326196770,3245.0,5.0023398,
39218,43364187,5246.0,4.6617599,
39250,43450590,5950.0,4.3724999,
39385,326196780,4733.0,4.554359900000001,
39429,12424375,5267.7998,4.2480998,-0.029999999
39468,326105126,5754.0,3.7552099,
39474,326105132,5074.0,4.3076601,
39598,326196787,5961.2998,3.9754,-0.20999999
39695,326105139,6225.0,4.09237,
39709,322518420,7473.0,4.2051301,
39807,326196791,5871.0,4.5276399000000005,
39819,246856454,5682.2998,4.433269999999999,-0.25
39903,326105142,5659.0,4.5257401,
40042,43364213,5843.0,4.558579900000001,
40096,246848765,5595.0,4.419199900000001,
40120,326105150,5797.0,4.0398302,
40254,313936165,5474.0,4.27527,
40266,246856476,5406.0,3.87869,
40346,43450624,5926.0,3.9709401,
40352,326105156,5163.0,4.544879900000001,
40375,326093445,5574.0,4.4587698,
40386,246895114,5043.0,4.6114001,
40427,616654049,5621.0,4.4867601,
40464,246890534,5920.0,4.370850099999999,
40689,63905381,6359.0,4.2052999,
40727,12424417,5195.7002,4.4477401,-0.76999998
40802,326093462,5502.3999,4.461110099999999,0.079999998
40803,609964687,5997.0,4.4793401,
40902,313936185,5705.0,4.2873902,
40931,326196826,5671.0,4.3570399,
40934,326196829,4857.0,4.6097698,
40991,43450644,5658.0,4.301179900000001,
41134,326196831,6237.0,4.3937998,
41146,12424431,5974.0,4.2169199,
41207,43396182,5804.0,4.3916602,
41322,246856514,5426.3999,4.2042799,-0.57999998
41529,313936208,6472.0,4.2694602,
41549,43364266,6424.0,4.1732502,
41577,12424441,5657.0,4.0696502,
41632,43396191,5643.2002,4.0111699,-1.0700001000000001
41797,12424452,6238.0,4.3804402,
41832,246848830,6035.7998,4.1128602,0.23
41895,246880281,5619.3999,4.55093,-0.15000001
42043,326105218,4406.7998,4.233600099999999,-0.68000001
42054,43450681,5038.0,4.488629799999999,
42067,43396206,6521.0,4.3629398,
42154,43364287,5520.0,3.7860601000000003,
42327,246880309,5460.0,4.0441999,
42408,246856548,6234.7002,4.1595402,-1.02
42517,322518602,5913.0,3.9448099,
42611,43396222,6073.0,4.25456,
42714,246848862,6055.0,4.270170200000001,
42725,43450701,8435.0,4.0309501,
42957,610058379,5536.0,4.46488,
43011,326093531,5551.0,4.2490101,
43052,313936257,5474.0,4.32863,
43079,12424495,5737.0,4.3708,
43085,63906594,5591.0,3.9268199999999998,
43189,43450716,6024.0,4.5093298,
43236,326093538,6710.2998,4.0111399,-0.30000001
43280,246856575,5994.0,4.38626,
43341,246895217,5724.0,3.8743300000000005,
43400,326105259,5621.0,4.245190099999999,
43483,322518669,5772.0,4.4647002,
43518,12424506,5544.0,4.4012599,
43545,43364413,4955.0,4.48455,
43561,43396252,4967.0,4.07655,
43562,43396253,3898.0,4.3035402000000005,
43654,246890640,5320.0,4.524489900000001,
43663,326093549,5824.0,4.26056,
43666,326093552,6061.0,4.366769799999999,
43710,313936274,5330.0,4.5622702,
43715,313936279,5761.1001,4.0967497999999996,-0.02
43861,43450739,4503.0,4.5124698,
43929,313936281,5896.8999,4.2722602,-0.17
43937,313936289,6018.0,4.408289900000001,
44130,246880407,5721.0,4.9597301,
44177,246856607,6302.0,4.26192,
44205,63906629,5932.0,4.094469999999999,
44299,326105285,4400.0,4.5313702000000005,
44404,246856616,5957.0,4.49754,
44411,326196944,5626.0,4.2533998,
44577,246880437,5897.0,4.233560099999999,
44596,313936310,5430.0,4.4052901,
44697,246895260,5709.0,4.1423402000000005,
44763,246890675,5339.0,4.34974,
44772,43450765,5472.0,4.5232601,
44842,326196961,6161.0,4.42489,
44938,326150121,5731.0,4.08079,
44947,326093598,5697.0,4.5283499,
45047,12424561,4952.0,4.6438098,
45201,246880467,5890.0,4.0797501,
45205,246880474,6173.1001,4.2148199,-0.25999999
45256,12424563,5562.0,4.4937901,
45319,43396322,5920.0,4.3505301,
45357,326150134,5999.0,4.495170099999999,
45389,246890703,5916.0,4.5840902,
45520,63906676,6266.0,4.5758801,
45571,326150142,5808.0,4.41711,
45610,246890717,6106.0,4.2087102,
45691,12424577,6270.0,4.217929799999999,
45698,12424584,4980.0,4.5040898,
45740,63906686,6124.0,4.048780000000001,
45782,326150145,6202.0,4.2292199,
45832,246848968,5573.0,3.93539,
45833,246848969,5580.0,4.105050100000001,
45834,246880503,5696.0,4.4858899,
45845,43450804,5878.0,4.595429900000001,
45990,326093638,6294.6001,4.33148,-0.07
46172,326150160,4596.0,4.6490302,
46192,326093641,5680.0,4.1016598,
46253,246848982,5976.0,4.4151902000000005,
46254,246848983,5713.6001,4.386539900000001,-0.19
46291,43364599,5543.0,4.8597102,
46322,326197017,5687.0,4.01408,
46398,246890747,5597.0,4.3748002,
46447,246880541,6007.0,3.8432199999999996,
46530,246856687,6098.0,4.46242,
46534,246856691,5323.0,4.222899900000001,-0.5
46558,63906715,5830.0,4.5656099,
46715,12424625,6040.0,4.51126,
46899,326150185,5984.0,4.3625598,
47007,63726860,4373.0,4.390870099999999,
47049,326093675,5915.3999,3.9902599000000003,0.039999999
47179,326197046,5631.0,4.43893,
47211,63726866,5235.0,4.55335,
47217,43396383,5378.0,4.503089900000001,
47569,12424651,4690.0,4.6168199,
47637,246849022,5695.0,4.560339900000001,
47643,63726892,5807.0,4.134669799999999,
47763,326150213,5194.0,4.507460099999999,
47835,63726907,5910.0,4.3704901,
47859,246890811,5970.0,4.5137700999999995,
47860,246890812,5885.0,4.462379900000001,
47886,326093704,7274.0,4.3174601,
48050,246849040,5578.0,4.4432201,
48073,43396417,6465.0,4.2988900999999995,
48462,246849054,6352.0,3.6974498999999996,
48466,63726953,5290.1001,4.3934202,-0.62
48643,63906788,5416.0,4.63445,
48648,326197099,6651.0,4.20961,
48698,43396433,6238.0,4.2887702,
49008,43396441,4975.0,4.65412,
49070,326197120,5984.8501,3.60359,-0.55973601
49105,63726989,6263.0,3.8645599,
49139,246890855,5673.0,4.511020200000001,
49153,326093742,5788.0,4.3052802,
49267,326150262,5989.0,4.3429198,
49285,326197124,6029.0,4.4969301,
49384,246880734,5182.0,4.613269799999999,
49477,326150268,5115.5098,4.4410300000000005,-0.47999999
49737,326197140,6166.7002,4.299759900000001,-0.27000001
49739,326197142,6292.0,4.1250501,
49791,326093764,6769.0,3.9359900999999997,
50093,246856828,5398.0,4.305679799999999,
50282,12424763,5937.0,4.1779399,
50380,326150296,5558.0,4.3882899,
50813,11637324,5957.0,3.7759299,
50895,63727102,4705.0,4.5949101,
50937,326093799,6046.0,4.3336,
51010,246856854,6391.0,4.2851099999999995,
51043,246890919,5611.0,4.0699902,
51058,11637334,6218.0,4.3169398,
51075,326150317,5842.0,4.1635599,
51195,12424795,5965.0,4.183159799999999,
51221,246856861,5443.0,4.5438299,
51286,11637342,5905.0,4.2790699,
51373,63727140,5775.0,4.36374,
51374,63727142,3965.0,4.9805598,
51507,246890936,5888.0,4.26051,
51559,326197204,5906.0,3.9922099,
51867,12424810,6380.0,4.269169799999999,
52071,246880875,5941.0,4.536340200000001,
52084,63727185,5843.0,4.3869801,
52159,63906899,4834.0,4.557829900000001,
52422,11637388,5626.0,4.0135102,
52559,246890970,6004.0,4.1666298,
52904,326197254,5319.0,4.2014899,-1.01
52963,246890983,5181.0,4.5014,
53018,63906926,5463.0,4.613510099999999,
53120,326197258,5288.0,4.4801602,
53255,63906936,6104.0,4.267829900000001,
53277,63727255,5804.0,4.588190099999999,
53296,11637413,5012.0,4.6097102,
53299,11637416,5736.0,4.3512702,
53409,246890997,4999.0,4.5637999,
53516,11637420,6430.0,4.396349900000001,
53616,326093890,4474.0,4.69379,
53627,246891004,5839.0,4.31496,
53665,12433794,5519.0,4.6357498,
53727,63727274,5755.0,4.2277298,
53851,246891008,4920.0,4.6447902,
53928,63906951,6420.0,4.2498102,-0.34999999
53938,246849241,6438.0,4.1909298999999995,
53958,63727300,5629.1001,4.3776698,-0.41
54069,246881004,6457.0,4.0401502,
54133,63906959,6090.3999,3.9983798999999998,-1.09
54223,43397958,6064.0,4.47368,
54261,609982751,5180.0,4.2411499,
54262,609982752,5493.0,4.511429799999999,
54322,63906969,5668.0,4.5486202,
54390,63727319,5899.0,4.3481202,
54397,11637456,5464.0,4.6099901,
54400,11637459,6030.8999,3.90818,-0.74000001
54518,12433826,5676.0,4.2756099999999995,
54586,246849263,6190.3999,3.86729,-0.34999999
54667,246883555,5241.0,4.6107797999999995,
54733,12433832,5879.0,4.247960099999999,
54759,63906985,5901.0,4.450089900000001,
54824,63727343,6040.1001,4.2137198,-0.41999999
54991,43397978,6718.0,4.4860902000000005,
55038,246849276,5702.0,4.3600898,
55084,326150448,5919.0,4.2294502,
55240,43397986,6090.0,4.3348398,
55241,43397987,5853.0,4.4724102,
55342,326093941,4260.73,4.7941899,-0.75
55520,11637498,6043.0,4.4244900000000005,
55551,326150459,4797.0,4.7002702,
55555,326150463,5880.0,4.373670099999999,
55617,246883609,6291.0,4.3927302,
55771,11637513,5000.0,4.663829799999999,
55839,246885681,5392.0,3.8604300000000005,
55917,326206199,5969.0,4.4496198,
55941,63907024,5444.3999,4.4689999,0.1
55966,43398009,4380.0,4.6026702,
56062,326093962,6181.0,4.452429799999999,
56150,63907030,6645.0,4.3531699,
56193,43398017,9072.0,4.2480898,
56305,246885698,4877.0,4.533410099999999,
56362,246891103,5696.0,3.88604,
56400,326206229,6427.0,4.422689900000001,
56540,246885704,6425.0,4.4348102,
56571,246891110,6121.0,4.0336099,
56723,246849335,6252.0,4.3600202,
56747,246885712,5523.0,4.5219002,
56847,12433895,5875.0,4.0739899,
57303,63907066,5941.8999,3.9735099999999997,-0.62
57330,326206303,5844.0,4.522480000000001,
57428,246885728,4272.0,4.5739398,
57429,246885729,5936.0,4.4488601999999995,
57506,12433924,5502.3999,4.3896899000000005,-0.28
57508,12433926,5834.0,3.9898900999999998,
57619,326094023,6163.7002,4.2606602,0.25999999
57634,313936343,5869.0,4.0304198,
57798,326206323,5686.0,4.0028601,
57965,63907090,5686.0,4.4281602,
58200,63907091,5895.0,4.1984401,
58472,610060583,5973.0,4.441629900000001,
58715,326094056,5717.0,4.4372902000000005,
59079,43398100,5513.2998,3.98823,-0.73000002
59347,63907128,6362.0,4.0199399,
59470,326150583,6054.0,4.3361201,
59667,326095424,5038.0,4.572869799999999,
59741,12434002,5740.0,4.077469799999999,
59787,63908171,6597.0,4.1871099,
59859,43398123,5973.0,4.3956800000000005,
60093,43398133,6305.0,4.107240200000001,
60436,12434022,6198.0,4.3122400999999995,
60455,246892648,5855.0,4.1936798,
60626,326150620,5698.0,4.5351300000000005,
60769,313936434,5984.0,4.514709900000001,
60772,313936437,4989.2598,4.6847301,-0.54500002
60861,246885842,5807.0,4.4627199,
60905,63908210,5673.0,3.8957300000000004,
60958,246892662,5741.0,4.1156602,
61032,326095464,6024.0,3.8782001000000004,
61265,313936449,5657.0,4.32653,
61270,43398164,5723.0,4.0670199,
61412,246892684,4672.0,4.6528301,
61500,43398177,5614.0,4.5279498,
61501,246850938,5791.0,4.2135901,
61507,246850944,5701.0,4.45015,
61548,246885865,5729.0,4.174089899999999,
61565,63908229,4857.0,4.5682302,
61659,326095489,5859.0,4.109779799999999,
61684,326206588,5131.0,4.5704098,
61716,43398178,6080.0,4.3015699,
61795,12434061,5873.0,4.0506501,
61947,246850954,5705.0,4.0054598,
61951,246850958,5632.0,4.3458099,
62090,246892716,4918.0,4.706319799999999,
62193,326150667,6425.0,4.39888,
62363,313936492,5635.0,4.6045098,
62413,326150674,6181.0,4.1122298,
62623,11637732,5623.0,4.647729900000001,
62650,246885899,5618.0,4.4538002,
62702,63908271,5906.0,4.4906101,
62819,43398216,6313.0,4.1865201,
62868,246885910,5986.0,4.1402602,
63034,313936516,5767.0,4.5909699999999996,
63110,12434108,5423.0,4.436679799999999,
63187,326095534,5831.0,4.5975699,
63324,12434111,5724.0,4.479169799999999,
63459,326185335,4906.0,4.51928,
63525,11637760,5821.7998,4.2900599999999995,0.0
63560,12434125,5147.0,4.49646,
63622,326095549,5408.6001,4.0922098,-0.63999999
63715,313936534,6062.0,4.1312199,
63963,43398254,5762.0,4.3256202,
63987,11637777,5197.0,4.4583902,
64374,326095574,5740.1001,4.10502,-0.62
64434,43398266,5529.5,4.1231499,-0.36000001
64473,246886148,5733.0,4.511429799999999,
64626,326185375,5708.0,4.4027901,
64790,63908332,4904.0,4.49965,
64796,251851199,5888.0,4.429920200000001,
64996,251846905,5834.0,4.0092402,
65103,313936582,5769.0,4.48528,
65246,251846918,4910.0,4.578410099999999,
65404,11637816,5590.1201,4.0082898,-0.43434501
65471,251853356,5583.0,4.39361,
65480,63908350,5443.0,4.4988198,
65509,326206840,5741.0,4.6076298,
65520,616666869,5769.0,4.0450702000000005,
65623,12434201,9621.0,3.9707501000000005,
65728,326095620,5498.0,4.23733,
65889,11637827,5752.2002,3.7120199,-0.74000001
66122,246851085,5414.0,4.5727201,
66385,63908377,5778.0,4.396959799999999,
66545,12434249,4921.0,4.390860099999999,
66546,12434250,5167.0,4.5876398,
66702,11637856,6555.7002,4.0037398,-0.11
66838,326095657,5621.0,4.15974,-0.059999999000000005
66915,246851106,5897.0,4.4656500999999995,
66960,326185442,6114.0,4.08213,
67007,12434270,6263.0,4.2808299000000005,
67048,344368824,6064.0,4.1072302,
67412,11637877,5748.0,4.3122001,
67430,326185455,6166.0,4.0820098,
67626,246851131,5151.0,4.3119202,
67703,326095683,6316.6001,4.3146,-0.11
67704,326095684,5314.0,4.1764002,
67835,344368841,6432.0,4.3191099,
67863,246851152,5755.0,4.2764602,
67996,63908430,6190.0,4.3910398,
68071,344368849,5089.0,4.4667902,
68076,344368854,6074.0,4.4689398,
68158,12434334,5847.0,4.0706601000000004,
68276,326207024,5819.0,4.2666502,
68296,344368857,5989.0,4.2237902,
68310,246851162,6228.0,4.212510099999999,
68311,246851163,5469.0,4.3197198,
68516,610005803,5893.0,4.479710099999999,
68547,11637906,7692.0,4.2754002,
68548,11637907,6383.0,4.360189900000001,
68579,326095707,6183.0,4.286340200000001,
68760,43398394,5043.2998,4.4584498,-1.21
68985,43398400,5555.0,4.076139899999999,-0.87
69254,340704433,5661.0,4.566629900000001,
69313,63908470,6242.0,4.0407701000000005,
69377,308187140,5603.0,3.6699900999999997,
69458,11646388,5712.2998,4.4565802,-0.51999998
69655,326095748,11891.0,4.240530000000001,
69709,11646401,5496.0,4.3544502,
69851,326207128,5669.0,4.1518102,
69932,11646404,5860.0,4.658830200000001,
70018,63787676,4012.0,4.547180200000001,
70072,326207132,4754.0,4.6317801,
70077,326207141,6044.0,4.4317098,
70089,340704463,6034.0,4.5369601,
70141,11646410,5427.8999,3.9623798999999997,-0.36000001
70218,326185547,6139.0,4.2695699000000005,
70239,63787685,5857.0,4.2156199999999995,
70266,63908496,6400.0,4.2156,
70285,308187169,4834.0,4.4889898,
70286,308187170,5838.0,4.32616,
70421,326185549,5817.0,4.4040098,
70542,246851241,5966.0,3.7295799,
70686,63787690,6003.0,4.0415902,
70911,308187189,5636.0,4.2444901,
70937,340704495,6277.0,4.2925901,
71016,344368948,6203.0,3.9326501000000005,
71076,326185572,6272.0,4.1296201,
71111,63908529,6801.0,4.327020200000001,
71142,308187198,5576.0,4.43329,
71176,63787696,4292.0,4.6082902,
71394,308187207,5843.0,4.5278502,
71416,63787715,5564.0,4.659870099999999,
71487,32266810,6022.0,4.027219799999999,
71628,326095812,5306.0,3.8190701000000002,
71639,63787722,6091.0,4.06668,
71907,246851288,5921.0,4.27951,
71965,32266828,5811.0,4.34624,
72056,308187222,5885.0,3.9314599,
72059,308187225,6103.0,3.4724699999999995,
72070,322570460,5408.0,3.6921201,
72224,32268764,5650.0,3.9394,
72225,32268765,5897.0,4.18999,
72290,326095833,7243.0,4.0015802,
72291,326095834,5461.0,4.4493198,
72447,63908567,6257.0,4.1500802000000006,
72462,70819649,6026.0,4.387370099999999,
72464,340704542,5143.0,4.5002999,
72515,326095844,5779.0,4.37885,
72679,63787740,6381.0,4.28089,
72693,322570478,5658.0,3.84396,
72700,32268779,6162.0,3.997,
72724,308187247,5941.0,4.2255902,
72736,326185619,5911.0,4.4463501,
72739,326185622,6405.0,4.0190902,
72812,43398525,5069.2002,4.44555,0.12
72817,11646496,7245.0,3.9119501000000003,
72926,326095857,5977.0,3.9809201,
73041,43398531,6026.0,4.5727500999999995,
73161,326185633,5696.0,4.6068301,
73165,326185637,6158.0,4.3772998,
73257,32283656,5345.0,4.4889498,
73271,246851326,5589.0,3.98311,
73369,308187267,6136.0,4.4075298,
73742,11646532,5381.0,4.6172699999999995,
73808,340704587,5027.0,4.6503401,
73994,326207406,5429.0,3.7587900000000003,
74047,63787785,6512.0,4.215479900000001,
74272,63787791,6423.0,4.3410401,
74609,43398581,5115.0,4.6762099,
74628,11646554,5665.0,4.472430200000001,
74646,322570543,6474.0,4.308929900000001,
74650,322570547,5935.0,4.621620200000001,
74689,340704617,6300.0,3.62695,
74703,326095914,5920.1001,3.9737301,-0.09000000400000001
74881,322570551,5655.0,4.642499900000001,
74905,326211012,5517.0,3.9763300000000004,
74923,308187315,6203.7002,4.2218699,-0.11
75054,55855535,6403.0,4.1822,
75102,322570561,5268.0,4.178380000000001,
75230,32307846,6270.0,4.1374698,
75314,322570563,5339.0,4.5865998,
75315,322570564,5519.0,4.3476,
75341,63908672,6200.0,4.302309999999999,
75429,344369078,6000.0,4.36693,
75470,55855545,5757.0,4.431729799999999,
75483,43399960,5828.0,4.1181302,
75508,322570570,5565.0,4.6588402,
75756,63908684,5044.0,4.4258699,
75943,63787839,5786.0,4.2855,
75949,326211050,5453.0,3.9149898999999997,
76158,63920027,4543.0,4.4875202000000005,
76164,326095964,5638.0,4.56072,
76172,326211062,5588.0,4.6333799,
76199,344369096,6543.0,4.2038002,
76292,33426467,5450.0,4.5535102,
76409,63787846,5691.0,4.2653098,
76557,43399997,4133.0,4.6004800999999995,
76665,326185752,6234.0,3.9317,
76732,33426487,5939.2002,3.9427299,-0.37
76864,11646627,6703.3999,4.35535,-0.25999999
76977,55855598,5323.0,4.4797301,
77250,63920068,5174.0,4.6270499,
77303,11646640,5598.0,3.9987800000000004,
77305,11646642,5297.0,4.5077,
77464,43400031,6273.0,4.001359900000001,
77530,11646650,3960.0,4.6136999,
77555,326185781,6057.0,4.447,
77649,63793612,4192.0,4.5070901,
77693,55855622,6449.0,4.295640000000001,
77722,32353724,5789.0,4.5580400999999995,
77776,326185783,5434.0,3.7930501000000003,
77879,63793616,6176.0,3.9907501000000005,
77972,326211114,5990.0,4.5152602,
77988,11646664,5325.2998,3.88289,-1.28
77998,246851477,5729.0,4.3226199,
78000,246851479,5578.0,4.479519799999999,
78138,32353732,6633.0,4.2446699,
78193,63920102,5493.0,4.620659799999999,
78326,322570663,5884.0,4.1520801,
78331,322570668,4205.0,4.4587698,
78448,43400074,5166.0,4.64465,
78455,11646681,6008.8301,3.7641799,0.25
78506,33426548,4827.0,4.5934,
78631,55855661,5766.0,4.511179900000001,
78748,322570679,6423.0,4.2996302,
78780,246851504,5554.0,4.34659,
78877,55855668,6379.0,4.249080200000001,
78940,11646697,5393.0,4.4541502,
78965,33426568,4679.3999,4.5247502,-0.16
78969,63793654,4280.0,4.4930902,
78972,63793657,5617.0,4.0508699,
79051,326185825,6102.0,4.2381201,
79098,326104821,5760.0,4.5573401,
79186,11646705,5831.0,4.2481499000000005,
79267,43400100,6325.8999,4.481649900000001,-0.23999999
79516,326185835,6485.0,4.3097199999999996,
79620,33426587,6267.0,4.2300801,
79793,55855698,5467.0,4.5619602,
79864,63920158,6431.0,4.4334002,
79878,63793694,5664.0,4.6451001,
79928,33444480,7613.0,4.4702902,
79969,246851543,5310.0,4.6251998,
80126,322570727,6263.0,4.4197502,
80292,63920168,5729.0,4.525980000000001,
